"sentence_id";"cleanliness_presence";"cleanliness_positive";"cleanliness_negative";"comfort_presence";"comfort_positive";"comfort_negative";"amenities_presence";"amenities_positive";"amenities_negative";"staff_presence";"staff_positive";"staff_negative";"value_presence";"value_positive";"value_negative";"wifi_presence";"wifi_positive";"wifi_negative";"location_presence";"location_positive";"location_negative";"other_presence";"other_positive";"other_negative";"sentence"
1240344750;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La camera era descritta come doppia uso singola, ma il letto era persino più piccolo di una piazza e mezzo."
1240349917;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La colazione a buffet con molta scelta sia dolce che salata."
1240349963;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera Suite al 17  piano fredda, condizionamento rumoroso, cucina presente ma senza alcun servizio da utilizzare, solo due bicchieri in stanza nel w.c.,, non c'era la possibilità di avere in  caffè espresso come nella deluxe, usciva solo un filo di acqua dal lavandino bagno, accappatoio di misura molto piccola."
1240350766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Della struttura non mi è piaciuto assolutamente nulla."
1240342846;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La porta della camera e del bagno cigolavano."
1240347443;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lo staff gentile e sempre a disposizione, soprattutto la ragazza."
1240349005;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"un pò di sporcizia negli ascensori"
1240348556;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Di fronte alla stazione, tutto perfetto  colazione ottima"
1240346168;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione è la camera molto accogliente e di superficie adeguata."
1240343642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Facilmente raggiungibile dalla stazione"
1240350109;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Quando siamo arrivati la nostra stanza non era stata pulita a fondo, tant'è che c'erano ancora capelli in bagno e non era stata messa la carta igienica."
1240348962;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Educazione del personale al bureau"
1240344779;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il phon era molto scomodo da usare e la pulizia poteva essere migliore."
1240349299;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Umidità muffa e condizioni al limite del disumano  E sto posto tiene pure la stella."
1240344353;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Peccato perché la struttura è piccola ma dignitosa ed il personale è gentile."
1240342369;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione buona e varia."
1240349878;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il roof garden magnifico, il letto molto comodo e grande e anche le brioche, deliziose"
1240347894;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Staff veramente cordiale e disponibile."
1240346801;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione strategica, il personale molto gentile e disponibile."
1240342813;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione è molto comoda e la camera pulita"
1240348206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Vista su Castel dell'Ovo ed il Lungomare è chiuso al traffico  salvo taxi e biciclette ."
1240344188;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"le grucce nell'armadio erano orrende."
1240350295;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il ristorante  la terrazza bistrot  fantastico"
1240346207;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera e bagno così nemmeno in un due stelle... Un mistero queste 4 stelle..."
1240349955;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;"Posizione ottima, a fianco della stazione Termini, convenzionato con un ristorante ottimo  Mino  a prezzi modici, wi fi, tv, cassaforte, bagno in camera"
1240350792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Hotel con posizione eccellente a pochi metri da Piazza Maggiore."
1240350316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;"Eccellente posizione e la location in un bellissimo palazzo."
1240350873;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Mancanza di ascensore al terzo piano."
1240351799;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Parcheggio comodo e non lontano dalla struttura"
1240346268;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lo scarico del water faceva un gran rumore ogni volta che tiravi lo sciacquone e spesso anche dopo partendo all'improvviso."
1240348509;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Buona la colazione e personale gentilissimo."
1240349384;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il terzo letto, una rete ed un materasso.....scomodissimo per una persona adulta."
1240350616;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Ottima la localizzazione e ottima la colazione."
1240347174;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"persone le gentile e disponibile."
1240346152;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Non c è stato nulla che non mi sia piaciuto se non i muri che erano molto fini e permettevano di sentire bene coloro che parlavano in altre stanze"
1240348740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"La strada per raggiungerlo è veramente strettissima e a doppio senso di marcia, spesso si creano ingorghi incredibili dovuti alle auto tutte rigorosamente parcheggiate in divieto di sosta"
1240347896;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bagno ok"
1240343682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"dover spendere 30   per un passaggio in taxi all'aeroporto"
1240350552;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lo sportello nella scrivania che nasconde il frigorifero era rotto e dava fastidio."
1240350010;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;"Staff gentile e premuroso, struttura molto bella, prima colazione e cena al bistrot molto buoni"
1240350292;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Doccia piccola e solo con doccino mobile."
1240351803;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ambienti comuni ampli Colazione ottima"
1240345561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Non ci era stato detto che la classic guardava l'inguardabile"
1240343870;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"Nettamente inferiore alle dopie dei miei compagni di viaggio per uno stesso prezzo"
1240343651;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Dotata di tutti i comfort previsti dalla categoria."
1240346378;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera spaziosa e pulita e silenziosa."
1240348627;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camere accoglienti e confortevoli"
1240349301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione unica per visitare Bologna"
1240344390;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione, il panorama, il servizio, l'ottima e abbondante colazione"
1240345932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Non credo che la struttura rispetti le norme vigenti sotto diversi profili."
1240350456;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Front desk con personale   maschile   arrogante presuntuoso , sembra che ti abbiano avuto sullo stomaco tutta la notte .... sono svariate volte che vado e puntualmente la mattina mi rovinano la giornata per fare check out ."
1240342802;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Muri sporchi, ambiente trascurato in generale."
1240343738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"La struttura ha conservato il fascino antico ma con tutti i conforts moderni."
1240345806;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"In un hotel a 4 stelle la colazione dovrebbe essere più ricca e di qualità."
1240343752;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Staff cordiale e camera pulita."
1240344696;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Troppo caldo in camera, arredo un po  obsoleto"
1240346900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Anche a piedi con una passeggiata si raggiunge il centro storico."
1240349920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Sconsigliere vivamente di avere questa struttura tra le strutture di BOOKING."
1240346943;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"C'è l'ascensore, ma è a pagamento, prezzo irrisorio ovviamente, ma per un cliente può sembrare una beffa, e di soluzioni alternative ce ne sono tante basta un po' di inventiva."
1240348244;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Buon rapporto qualità prezzo solo perché la fiera era piccola altrimenti come già verificato inaccessibile costi camera troppo alti."
1240345076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"La posizione nel centro storico è ottimale."
1240342696;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"La mancanza in bagno del bagnoschiuma, dello shampoo e di tutti gli articoli di cortesia che ci si aspetta in un 4 stelle."
1240345230;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Non c'era il riscaldamento"
1240349822;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Per il tipo di hotel niente, forse aggiungerei le omelette pan cake a colazione."
1240350508;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"pessima la sistemazione iniziale, camera con la finestra del bagno rotta, telefono interno fuori uso condizionatore rumoroso, al cambio stanza ottenuto  è migliorata la situazione con una camera molto piccola,  Occorre precisare che la prenotazione era per una camera quadrupla con 1 letto matr."
1240346481;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"I cornetti piccoli erano molto buoni e non troppo carichi."
1240348742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"la posizione centrale e vicina al luogo che era la mia destinazione e lo scopo del viaggio"
1240348881;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"la colazione era molto ricca e varia"
1240344548;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Roba da ufficio di igiene."
1240349541;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Staff ok come la posizione."
1240348524;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Buon rapporto qualità prezzo"
1240350242;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Al nostro arrivo il riscaldamento era spento eppure si sapeva che saremmo arrivati"
1240345408;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"L hotel non dispone di parcheggio proprio ma si appoggia ad un garage convenzionato o, in alternativa se si ha un po  di fortuna, si può parcheggiare nei parcheggi blu sulla strada limitrofa."
1240344377;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione adeguata con possibilità di scelta sia nell'ambito del salato che del dolce."
1240349383;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Stanze un po' piccole"
1240344510;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Noi avevamo una stanza che non dava su via Toledo ma lateralmente, comunque la strada è isola pedonale, sono certa di tornare e di scegliere di nuovo questo albergo."
1240345772;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Finalmente ci siamo, o quasi  bagno lascia molto a desiderare con contro soffitto di compensato imbarcato d'acqua coi cavi elettrici scoperti, stanza con macchie di sangue sulle pareti che non vedono una bella riverniciata da secoli."
1240351751;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gentilezza alla reception"
1240346490;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il parcheggio è un pò angusto, a sera non c era più posto"
1240345974;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"la posizione,ideale per chi deve andare in fiera,personale della reception molto gentile e disponibile."
1240347776;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"colazione un pò povera"
1240351239;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;"Posizione, struttura, camere, tutto ottimo."
1240343454;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ampi spazi arredati senza calore, molto alla buona."
1240343071;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Stanze pulite colazione buona"
1240347064;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Pulizia,posizione ,staff ...tutto perfetto"
1240346678;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gentile e sorridente lo staff."
1240346290;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"peraonale molto gentile,colazione ottima e super puliti."
1240346356;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"il sensore di fumo era chiuso con la carta argentata e il display per regolare la temperatura della stanza era sigillato con nastro isolante nero."
1240342517;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Servizio molto curato e comfortevole, colazione internazionale e ricca."
1240344174;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Stanza e bagno piccolissimi."
1240351795;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Buffett ricco e tutto buonissimo"
1240351256;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"L'hotel è un pò caro"
1240349084;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione dell'albergo, cortesia di tutto il personale e comodità della camera."
1240344301;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Due ascensori  più uno di servizio  sono veramente troppo pochi  attese lunghe anche 10 minuti soprattutto di mattina La posizione è molto buona venendo con la macchina, ma per raggiungere il centro bisogna usare i mezzi pubblici o mettere in preventivo 13 euro circa  a tratta  per il taxi."
1240346708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"C'è da buttare giu tutto e rifarlo da cima a fondo"
1240346834;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ottimo servizio, personale gentile e disponibile."
1240346994;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Migliorerei sicuramente la colazione e i confort della camera."
1240344521;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Se dovessi tornare a Bologna tornerò di sicuro in questa struttura."
1240351466;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione con vista fantastica"
1240348745;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Atmosfera familiare, spazi accoglienti e puliti."
1240344866;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;"tutto ottimo, soprattutto la disponibilità del personale"
1240347953;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione pessima"
1240349823;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"Al prezzo di 144 euro per una notte avrebbero potuto includere la colazione anziché proporla a 14 euro ..."
1240346645;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"servizio in camera spesso hanno dimenticato di rifornire frigo bar di acqua e mettere gli asciugamani."
1240342860;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il soffione della doccia era rotto e questo comportava l'allagamento del bagno stesso."
1240342684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"Impossibile scaricare i bagagli perché su strada a scorrimento veloce."
1240344533;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera standard molto grande, anche il bagno... camera pulita, molto carina con i colori vivaci e display sopra il letto, comandi per regolare le luci direttamente sul comodino, ci sono molte prese a disposizione."
1240349989;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Dalla camera, che dava sulla strada, si sentiva un po' troppo il rumore del traffico."
1240348164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione adiacente alla stazione centrale"
1240349848;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"staff cordiale e collaborativo."
1240346246;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Molto buona la colazione, varia, internazionale, con buffet anche natalizio, visto che sono stata ospite sotto Natale."
1240351433;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La disponibilità e gentilezza dello staff, in particolare del portiere di notte."
1240349203;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La pulizia la gentilezza dello staff"
1240348979;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il gabinetto puzzava orribilmente e Della colazione  non c'è stata traccia."
1240347078;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Cortesia del personale e disponibilità"
1240346835;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Struttura nuova e pulita."
1240347923;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il personale è altamente qualificato e disponibile, e il servizio è da quattro stelle superiore"
1240347356;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Persone molto gentili ed educate, simpatiche."
1240343008;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La vista della città ed una buona cucina."
1240344069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Non sono solita scrivere recensioni negative, ma questa volta ho proprio un obbligo morale nei confronti degli utenti Booking."
1240343527;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Albergo centralissimo, personale gentile"
1240344072;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il bagno minuscolo, ma ci può stare, e inoltre ho dovuto richiedere andando in reception asciugamano  si, solo uno  e telecomando."
1240345115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"Ambienti caratteristici,ex convento,adattato con una ristrutturazione conservativa ,molto carino."
1240344231;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La mancanza del frigo in camera."
1240348637;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"terzo letto aggiunto un po piccolo"
1240350016;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"In un hotel 4 stelle L non si può accettare che la linea cortesia in bagno sia a pagamento con i dispenser del sapone a parete e peraltro vuoti"
1240343137;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Lo staff della reception estremamente gentile e disponibile."
1240347075;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"La struttura è elegante e pulita"
1240347385;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Vicinanza all ospedale città studi, lenzuola pulite."
1240344960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;"Non é centrale e il tragitto in bus é una via crucis  trasporti pubblici orrendi  ma abbiamo scelto questo perché é nel verde  parchi  e comodo per muoversi con auto senza essere  troppo  imbottigliati."
1240350546;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"odore strano in stanza"
1240349221;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Doccia con tenda piuttosto squallida e soffione pieno di calcare."
1240349976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;"Struttura vecchia e non curata, stride la bassa qualità rispetto alla posizione eccellente in cui si trova"
1240348508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Bella la posizione, vicina al centro e alla stazione."
1240348662;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Come ben si sa il calore dei napoletani viene invidiato da tutti e anche in questa struttura viene dimostrato da alcuni dipendenti, molto inclini a dare informazioni su cosa visitare."
1240346389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Albergo facimente raggiungibile dall'aeroporto con i mezzi pubblici, e nelle immediate vicinanze della stazione ferroviaria."
1240343227;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Il servizio pessimo , lentissimo , ragazze senza sorriso è poco professionali ."
1240351463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La vicinanza al lungomare e ai ristoranti"
1240349569;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Mi è dispiaciuto non poter usufruire della zona relax con la sauna e la vasca poiché nei weekend e nelle festività non è operativa, almeno da quanto mi è stato detto."
1240348249;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"servizo e camera ottimi."
1240348599;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Stanza comoda, colazione eccellente, staff gentile e premuroso  non usuale a Napoli"
1240344640;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camere e bagni molto piccoli."
1240347246;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;"In queste condizioni non vale la spesa."
1240344923;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Un posto davvero bello e rilassante completamente immerso nel verde."
1240349874;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"la ampiezza della stanza e del bagno con doccia e vasca."
1240349051;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ottima la colazione, staff disponibile e camere pulite, moderne e spaziose."
1240347612;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Praticamente nulla,scomodo e poco confortevole"
1240343964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Molto comoda la posizione, vicino a tutto."
1240345216;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Personale professionale, ambienti puliti, colazione perfetta."
1240350315;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Peccato per la sala colazione piccola e   poco illuminata come la camera"
1240342896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Inoltrenon vi è alcun controllo di sicurezza nella hall chiunque può accedere si piani"
1240348322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Ottima posizione,vicino agli ospedali che mi interessavano."
1240347739;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"non c'era il frigobar"
1240349308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Situato vicino alla piazza Bellini, che la sera si popola di giovani"
1240344755;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione centralissima, bellissima la piscina sul tetto  anche se un po' piccolina"
1240347021;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera un po' piccola."
1240343630;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"Bella struttura con parcheggio comodo, buona colazione e camere ampie."
1240348987;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"il personale dovrebbe essere più gentile nella sala in quella si mangia la colazione."
1240350189;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"stanza comoda, ampia e silenziosa"
1240344966;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"la colazione nella norma ma il servizio eccellente."
